,content_id
10891,2669
10892,2669
9295,2668
4320,2667
4159,2661
11163,2660
11166,2660
9706,2660
11382,2660
11164,2660
5950,2660
11165,2660
10970,2659
10968,2659
10969,2659
10967,2659
25121,2656
11458,2656
8482,2654
10875,2654
10878,2654
10876,2654
5925,2654
4398,2653
5924,2653
10877,2653
6202,2650
4343,2650
16773,2649
3993,2648
18704,2647
5576,2647
5926,2647
8029,2645
8033,2645
8030,2645
8031,2645
8032,2645
11176,2642
11175,2642
11177,2642
11178,2642
8254,2641
7791,2638
7790,2638
8203,2638
7793,2638
7794,2638
7792,2638
30276,2638
9728,2637
4571,2636
3692,2635
4096,2635
11079,2634
11081,2634
11080,2634
11082,2634
3729,2632
10774,2626
10773,2626
10772,2626
10771,2626
10775,2625
10778,2625
10776,2625
10777,2625
6676,2624
11534,2619
3825,2618
5729,2616
11155,2615
11158,2615
11156,2615
11157,2615
8283,2614
10890,2609
10889,2609
4736,2609
10887,2609
10888,2609
11225,2602
7521,2600
7523,2600
7522,2600
6168,2599
5737,2598
5035,2598
6946,2595
6947,2595
6945,2595
3689,2594
10840,2593
10841,2593
10839,2593
30496,2593
10842,2593
5312,2591
9299,2591
10747,2589
10750,2589
10748,2589
10749,2589
3835,2587
8046,2584
10920,2584
10922,2584
8047,2584
8045,2584
10921,2584
8044,2584
8048,2584
10919,2584
3602,2583
6396,2581
11324,2578
10838,2578
10837,2578
10836,2578
10835,2578
8274,2577
6245,2575
9331,2575
4614,2573
6271,2572
4908,2572
4565,2572
11438,2567
11389,2567
4919,2565
8224,2564
6954,2563
6953,2563
6956,2563
6955,2563
11146,2562
11144,2562
5768,2562
4871,2562
11145,2562
11143,2562
3818,2560
4164,2559
4793,2559
10845,2557
10843,2557
10846,2557
10844,2557
11434,2556
4166,2555
7232,2553
7234,2553
7235,2552
7233,2552
5723,2551
10753,2549
10751,2549
10754,2549
10752,2549
101,2546
5104,2544
5808,2544
20804,2540
11443,2540
11159,2538
11162,2538
11161,2538
11160,2538
8289,2536
29559,2534
11125,2533
11316,2533
11126,2533
11124,2533
11123,2533
5915,2533
4371,2532
5496,2531
3398,2530
3397,2530
3396,2530
5539,2526
9704,2525
11349,2524
11482,2522
7919,2519
11490,2519
8279,2517
4061,2511
7383,2511
7384,2511
7382,2511
7381,2511
9727,2507
4177,2507
4626,2507
5109,2505
13600,2504
10981,2503
10979,2503
10982,2503
10980,2503
4602,2499
8273,2498
8233,2489
10957,2488
10956,2488
10955,2488
10958,2488
10904,2487
10906,2487
10903,2487
10905,2487
7230,2485
7231,2484
7229,2484
7228,2484
9305,2483
4582,2483
5922,2482
11237,2482
7026,2479
8218,2479
7024,2478
7025,2478
7023,2478
4356,2475
5473,2475
3809,2475
4686,2472
11813,2471
11814,2471
9279,2471
11812,2471
7136,2468
7135,2467
7134,2467
7617,2466
7615,2465
7618,2465
7616,2465
10789,2464
10788,2464
10787,2463
5938,2463
10790,2463
7807,2462
11021,2462
11019,2462
11020,2462
11022,2462
6285,2462
7805,2462
7804,2461
7806,2461
11092,2460
11091,2460
11094,2460
11093,2460
6096,2460
7183,2460
7182,2458
7181,2458
11147,2457
11150,2457
11148,2457
11149,2457
17048,2456
10988,2450
10987,2450
10989,2450
10990,2450
4226,2448
5110,2440
10865,2435
10866,2435
10863,2435
10864,2435
8258,2434
7943,2433
4325,2430
11268,2427
7225,2426
7226,2425
7224,2425
7227,2425
4587,2423
4916,2423
4868,2422
3840,2418
4564,2417
4194,2413
6237,2413
6148,2410
4889,2406
3808,2405
7071,2404
11449,2404
7070,2403
4579,2403
7072,2403
3558,2402
7310,2401
7309,2401
7307,2401
7308,2401
10961,2397
10959,2397
10962,2397
10960,2397
13384,2397
4880,2396
7276,2396
7275,2396
7277,2396
4011,2394
11058,2394
11055,2394
11056,2394
11057,2394
7278,2394
11192,2382
4937,2378
15359,2377
11352,2376
10933,2375
11843,2375
10931,2375
11351,2375
11844,2375
10934,2375
11842,2375
10932,2375
8206,2374
11139,2371
11142,2371
11140,2371
11141,2371
11053,2366
11052,2366
11054,2366
11051,2366
4168,2362
4143,2362
5448,2356
4638,2354
6379,2352
4918,2350
10799,2349
10802,2349
10801,2349
10800,2349
3582,2346
11246,2346
11087,2344
11088,2344
11090,2344
5769,2344
11089,2344
6197,2343
3732,2342
9325,2342
6220,2341
3553,2340
8245,2339
11285,2339
11009,2337
11010,2337
11008,2337
11007,2337
6215,2335
5813,2335
4400,2333
4717,2331
6209,2330
8263,2326
10935,2326
10938,2326
10936,2326
10937,2326
24335,2322
4443,2318
6413,2316
5108,2315
2476,2315
9318,2314
4799,2313
5020,2312
6387,2300
10786,2296
10783,2296
10785,2296
10784,2296
11062,2293
11059,2293
10871,2293
11061,2293
11060,2293
10873,2292
10872,2292
10874,2292
9321,2291
11410,2291
5485,2290
7257,2289
7258,2289
7259,2289
6203,2289
7256,2289
3738,2286
3833,2286
11518,2286
11074,2285
11073,2285
11071,2285
11507,2285
11072,2285
7527,2281
7524,2281
8240,2281
7526,2280
7525,2280
5098,2277
4324,2276
4716,2276
8197,2276
4902,2274
5567,2273
11498,2273
7242,2267
7240,2266
7241,2266
7243,2266
11117,2262
11118,2262
11115,2262
7543,2262
11116,2262
7542,2262
7541,2262
4796,2261
11154,2260
11152,2260
11153,2260
3812,2260
4820,2259
11707,2258
11467,2257
8085,2252
8087,2252
8086,2252
8084,2252
13138,2252
8088,2252
4951,2250
11067,2248
11068,2248
11069,2248
11070,2247
3800,2244
4381,2240
5064,2237
4806,2234
3587,2234
4643,2228
116,2228
11477,2228
18346,2226
11415,2221
10943,2220
10944,2220
10945,2220
10946,2220
5807,2219
11264,2219
4281,2216
4288,2214
5102,2211
816,2211
206,2210
10916,2210
10917,2209
10915,2209
10918,2209
11312,2207
11427,2206
8236,2205
11559,2205
11515,2204
7825,2201
7824,2201
7826,2201
7827,2201
5055,2196
4923,2195
5113,2194
7868,2188
11137,2185
11138,2185
11136,2185
11135,2185
25089,2183
7108,2181
7106,2181
7105,2180
7107,2179
11202,2179
6231,2176
49,2173
8271,2170
4878,2169
11580,2168
11584,2167
11582,2167
11583,2167
11581,2167
11465,2166
11717,2165
4894,2164
8247,2161
3798,2158
11040,2155
11039,2155
11041,2155
11042,2155
4873,2155
7565,2154
7564,2154
5063,2150
4933,2147
11267,2146
6084,2145
4904,2144
11430,2143
4731,2142
11613,2141
11612,2141
11614,2141
7683,2140
7682,2140
7681,2140
8266,2140
3802,2138
11523,2135
5112,2135
11242,2134
7081,2132
7084,2132
7082,2132
7083,2132
3552,2129
3795,2128
4661,2125
5077,2125
7469,2125
7470,2124
7471,2124
7468,2124
8256,2123
11358,2122
3927,2120
4306,2119
5298,2118
11660,2118
3562,2118
5114,2116
3829,2116
6198,2110
16136,2110
5777,2109
4598,2109
20534,2109
4865,2107
11504,2107
5659,2106
4573,2105
8276,2104
5741,2102
8255,2100
3595,2100
26052,2100
4909,2094
4158,2092
5122,2090
4697,2089
7834,2089
11532,2089
7832,2088
7835,2088
7833,2087
11170,2084
11169,2084
11168,2084
11167,2084
6212,2080
11249,2079
3814,2076
3828,2076
5914,2076
4526,2067
5060,2065
32095,2063
5143,2062
7839,2062
7838,2062
7837,2062
5917,2062
7836,2062
4953,2062
5088,2060
4633,2060
5871,2058
5072,2055
7206,2054
7204,2054
7205,2054
7207,2054
8275,2052
3714,2049
11537,2049
6009,2046
4891,2044
3568,2041
11344,2038
4911,2037
6654,2035
8217,2033
11239,2029
3936,2025
6420,2024
27402,2022
4887,2018
6061,2015
4622,2014
12846,2013
5944,2008
11505,2006
4903,2003
7452,2002
7453,2002
7455,2002
7454,2002
4311,1997
6244,1996
11343,1993
3810,1993
7112,1989
11662,1989
7111,1989
7109,1988
7110,1988
5561,1988
8208,1987
7022,1986
7020,1986
7019,1986
7021,1986
4365,1985
3593,1984
3811,1983
11232,1981
11304,1981
8220,1980
4872,1976
7563,1967
13487,1967
7561,1967
7562,1966
20506,1962
11310,1960
5144,1960
11453,1958
1907,1952
11528,1949
4915,1948
11751,1948
11752,1948
11753,1948
11235,1947
8209,1946
6240,1944
4884,1944
7572,1943
8210,1943
7187,1943
7189,1943
7188,1943
7574,1942
3700,1942
7573,1942
8229,1937
5059,1933
5476,1930
7591,1929
7594,1929
7593,1929
7592,1929
7643,1926
7642,1926
7641,1926
6227,1923
7678,1922
7680,1922
7679,1922
7960,1922
4611,1920
3836,1919
4583,1917
5078,1914
5146,1913
5145,1903
7811,1902
7808,1902
7810,1902
7809,1902
4828,1901
11236,1901
11376,1892
210,1891
26946,1891
4660,1889
7830,1888
11273,1888
7831,1888
11832,1888
11830,1888
7828,1888
11831,1888
7829,1888
30251,1887
7223,1885
7222,1885
8267,1885
7220,1885
7221,1885
5309,1884
11480,1884
11585,1882
4794,1882
11501,1882
11661,1882
11587,1882
11586,1882
11680,1881
11683,1881
11682,1881
11679,1880
11681,1880
8214,1879
4921,1878
4958,1876
3608,1875
4372,1875
14019,1875
11320,1875
11470,1875
7767,1873
7768,1873
8242,1873
7769,1873
11233,1870
4219,1866
5127,1865
7062,1863
7061,1863
7060,1863
11401,1861
7577,1861
7576,1861
11243,1861
7575,1861
7650,1859
11530,1858
5683,1858
3834,1856
7649,1856
11367,1854
7282,1853
5062,1853
7281,1853
7279,1852
7280,1852
8259,1852
4862,1851
4899,1850
7440,1848
7441,1848
4906,1848
3801,1845
7560,1844
4600,1844
7559,1844
7760,1843
7763,1843
7762,1843
7761,1842
4833,1840
4719,1838
7589,1833
7588,1833
7590,1833
7587,1833
11497,1832
6933,1831
6931,1831
6932,1831
4892,1830
6214,1824
11197,1824
7613,1817
7611,1816
7614,1816
7612,1816
11223,1814
7651,1813
7652,1812
3824,1811
8241,1806
5317,1806
6243,1804
11258,1803
4822,1802
11706,1801
5084,1801
3763,1799
5754,1798
4574,1798
11208,1797
11877,1795
3607,1793
11289,1791
4815,1790
8270,1787
4293,1787
4961,1783
5758,1783
11247,1781
11500,1780
3563,1779
1190,1776
3797,1771
5025,1770
5520,1770
4527,1769
5525,1767
4924,1764
11663,1764
7283,1763
7286,1762
7284,1762
3564,1762
7285,1761
11493,1759
11492,1758
7814,1757
7815,1757
7813,1757
7812,1757
16863,1756
11263,1753
4162,1752
11339,1749
4440,1748
146,1747
28527,1747
3589,1746
5074,1746
11301,1745
4525,1736
11736,1733
11737,1733
4524,1733
11738,1733
5069,1732
4922,1731
4590,1730
11699,1727
23732,1727
5818,1726
4809,1723
12942,1721
6098,1720
11278,1720
17614,1718
4901,1717
6190,1715
5821,1714
7253,1709
7252,1709
7255,1709
7254,1709
7323,1708
7324,1708
7325,1708
11535,1708
11822,1704
11823,1704
11821,1704
11276,1702
11331,1701
6213,1699
11448,1699
11395,1699
4630,1698
11441,1698
28511,1698
5727,1694
11284,1693
4946,1692
11211,1692
21747,1691
4625,1686
11341,1684
11306,1681
6053,1680
5149,1679
4201,1679
4644,1679
7078,1679
7077,1679
7079,1679
7080,1679
5751,1677
5686,1675
4956,1675
3604,1674
5763,1674
11873,1673
7159,1672
5139,1672
7158,1670
11189,1670
5053,1670
4962,1669
11452,1659
8269,1659
3560,1658
12187,1657
5725,1656
11218,1656
11471,1656
32491,1655
3707,1654
4596,1651
24901,1649
11363,1648
4886,1647
5757,1644
5552,1642
11506,1639
5130,1639
11469,1638
7161,1637
7160,1636
11206,1634
4930,1633
11403,1631
3806,1629
4898,1628
6238,1628
12041,1624
4874,1622
6936,1616
6935,1616
6934,1616
12831,1615
6241,1615
11321,1614
11404,1612
11957,1612
4172,1610
8286,1609
5081,1609
18412,1607
22619,1603
11335,1600
12256,1600
7350,1598
5187,1598
7351,1598
3570,1598
12014,1597
11720,1596
11323,1595
7540,1594
7539,1594
11941,1594
12066,1593
12021,1593
5688,1592
5142,1592
11976,1592
11200,1592
7595,1592
7598,1591
7597,1591
7596,1591
11678,1591
12231,1590
6960,1589
6957,1589
6959,1589
3574,1589
8228,1589
6958,1589
6229,1588
11775,1588
12000,1588
11969,1587
8280,1586
6403,1586
11209,1586
4932,1585
11445,1585
11996,1582
12161,1582
3561,1582
4521,1582
3581,1580
22836,1580
8226,1579
12163,1578
4848,1577
12262,1576
12223,1576
12122,1575
11958,1575
11985,1575
4592,1575
8282,1574
11961,1574
12024,1574
11900,1573
7031,1573
8199,1573
11990,1573
7032,1573
30681,1573
12230,1573
12145,1572
11988,1571
12249,1570
24870,1570
11901,1570
4601,1570
12090,1570
11987,1569
12241,1569
11392,1569
12139,1569
7847,1568
12157,1568
11922,1568
7846,1568
12146,1568
7845,1568
3832,1567
6219,1567
12251,1567
11522,1566
11955,1566
3813,1565
12100,1564
11907,1564
21509,1564
12111,1563
5150,1563
4941,1562
11876,1562
11282,1561
5076,1561
11457,1560
11945,1559
11230,1559
12253,1559
11847,1558
11846,1558
12129,1558
11845,1558
22101,1558
12099,1558
7599,1557
7602,1557
7600,1557
7601,1557
5136,1555
12051,1555
12057,1554
12258,1554
11942,1554
12006,1554
4034,1553
12252,1553
12078,1553
11287,1553
12188,1552
4905,1552
12234,1551
11962,1551
12271,1551
12047,1551
3804,1551
11931,1551
11915,1551
5800,1551
9266,1550
12245,1550
12228,1550
4825,1550
12221,1550
11889,1549
5015,1549
12220,1549
5099,1549
11340,1549
11407,1549
11461,1549
11292,1549
11222,1548
11525,1548
11879,1548
12059,1548
11937,1548
12185,1547
12134,1547
12075,1547
12202,1547
12211,1546
11361,1546
12130,1546
12247,1546
11956,1546
12026,1546
3839,1546
12029,1546
12213,1545
4599,1545
12109,1545
12076,1545
11973,1544
11487,1544
3822,1544
11923,1544
12005,1543
5685,1543
11940,1542
12010,1542
11950,1542
4885,1542
31987,1541
12173,1541
4786,1540
12038,1539
12077,1539
11975,1539
3567,1539
12034,1539
12068,1538
12235,1538
12144,1538
12191,1537
12259,1537
12272,1536
11989,1536
12035,1535
12084,1535
11946,1535
11326,1535
11908,1534
11887,1534
4900,1534
11983,1534
12206,1534
4438,1534
12040,1533
12226,1533
12236,1533
12126,1533
11927,1533
12142,1533
11971,1533
12197,1532
12127,1532
12096,1532
12080,1532
12114,1532
12132,1532
8290,1532
12168,1531
12174,1531
11671,1531
12167,1530
11891,1530
12098,1530
12184,1529
5082,1529
12260,1529
11245,1529
12050,1529
11379,1529
12064,1529
12201,1529
32023,1528
11951,1528
12264,1528
12244,1528
7203,1527
7200,1527
7202,1527
12135,1527
12125,1527
7201,1527
12105,1527
12053,1527
12101,1526
11262,1526
4581,1526
11882,1526
12012,1525
8212,1525
5553,1525
12124,1525
11875,1525
12042,1525
11995,1525
11984,1524
11919,1524
11194,1524
12154,1524
11924,1524
12149,1523
12156,1523
11965,1523
12110,1523
12152,1523
11981,1523
5761,1523
11917,1523
11920,1523
12025,1522
11677,1522
11886,1522
12062,1522
12004,1522
12222,1522
12106,1522
12172,1522
12248,1522
12255,1522
12153,1522
12229,1522
11271,1521
11936,1521
4790,1521
12224,1520
12216,1520
11885,1520
11954,1520
6269,1520
11896,1520
12193,1519
12061,1519
12045,1519
11368,1518
12118,1518
11960,1518
11952,1518
12246,1518
27204,1518
11902,1517
12067,1517
12268,1517
11994,1517
12190,1517
12240,1517
11934,1516
12175,1516
5731,1516
12233,1516
12094,1516
12023,1515
11970,1515
12269,1515
11364,1515
12143,1515
12181,1515
11918,1515
12028,1514
11930,1514
12033,1514
11673,1513
11894,1513
12266,1513
11944,1513
12013,1513
29722,1513
12016,1512
11953,1512
12055,1512
12218,1512
12073,1512
11980,1512
12039,1512
11963,1512
11978,1511
12243,1511
8215,1511
11925,1511
3743,1511
15256,1511
19223,1511
12008,1511
11781,1511
16629,1510
12049,1509
11892,1509
12177,1509
12160,1509
12043,1509
12207,1508
5541,1508
11997,1508
11948,1508
12079,1508
12072,1508
12198,1507
12017,1507
11947,1507
5824,1507
11770,1507
12089,1506
12186,1506
12083,1506
11932,1505
11933,1505
12092,1505
12116,1505
4913,1505
12108,1504
11765,1504
12158,1504
3571,1504
12074,1503
11905,1503
12138,1503
12196,1503
12155,1503
12147,1503
12056,1502
12238,1502
12232,1502
12030,1502
8244,1502
12087,1501
12003,1501
11909,1501
12113,1500
11999,1500
12112,1500
12192,1500
4616,1500
12117,1500
11974,1500
5363,1499
11929,1499
12242,1499
12195,1499
6685,1499
12140,1499
12052,1499
4300,1498
12136,1498
12048,1498
5564,1498
12002,1497
12200,1497
12257,1497
3594,1497
12082,1497
11972,1497
11895,1497
3554,1497
11773,1496
11926,1496
12069,1495
11881,1495
11784,1495
11468,1494
12070,1494
12199,1494
11991,1494
4949,1494
5802,1494
11768,1493
11910,1493
11921,1493
7346,1492
12020,1492
12131,1492
12227,1492
7347,1492
12209,1492
12044,1492
11400,1492
12091,1491
11669,1491
12215,1491
8250,1491
12027,1491
11979,1490
11959,1490
12011,1490
11913,1490
11906,1489
4621,1489
4940,1489
11878,1489
12176,1489
11874,1489
11365,1489
5803,1489
11904,1489
12036,1488
12058,1488
12150,1488
11676,1488
11914,1488
11986,1488
11928,1487
11456,1487
11911,1487
3996,1487
12031,1487
11949,1487
11912,1487
11244,1486
11479,1486
12189,1486
30159,1486
11786,1486
5124,1486
12204,1486
12180,1486
11935,1486
12217,1485
12205,1485
11899,1485
12164,1485
12009,1485
12219,1484
12107,1484
11916,1483
12103,1482
11898,1482
12178,1482
11998,1482
12054,1482
12261,1481
5815,1481
5119,1481
11903,1480
12165,1480
5451,1480
21926,1480
12267,1479
13550,1479
11943,1479
12102,1479
11667,1479
12015,1479
12115,1478
11782,1478
12133,1478
11354,1478
12120,1477
11672,1477
12169,1477
11514,1477
12121,1477
11296,1476
12095,1476
4627,1476
12179,1475
11387,1475
11787,1475
12182,1475
12081,1475
11897,1475
12225,1474
12060,1474
12085,1474
11771,1473
12162,1473
12239,1473
11883,1473
11675,1473
11888,1473
12022,1473
12001,1473
11496,1472
12210,1472
11992,1472
11226,1471
5733,1471
12065,1470
5337,1470
3597,1470
12088,1470
11291,1469
5806,1467
7636,1467
7637,1467
7635,1467
12214,1466
11259,1466
3819,1466
12128,1465
12063,1465
11993,1465
6272,1465
12018,1465
11977,1465
11466,1465
11966,1465
12263,1465
11473,1464
12037,1464
11968,1464
3601,1463
11783,1463
12137,1462
11763,1462
5086,1462
6205,1462
11860,1460
12237,1459
11472,1459
7647,1459
11769,1459
7646,1459
7648,1459
12159,1459
11774,1459
12104,1459
11967,1458
12019,1458
12250,1458
12148,1457
11982,1457
12141,1456
11893,1456
11509,1456
12194,1456
7066,1456
7065,1456
12170,1455
12212,1455
7044,1455
5151,1455
11229,1455
11767,1454
7043,1454
4907,1454
11964,1454
11764,1454
4591,1453
11938,1453
4893,1452
11884,1452
11890,1451
12203,1451
8205,1451
11880,1451
12032,1450
4955,1450
12086,1450
12270,1449
4950,1449
11234,1449
12265,1448
12171,1448
12151,1447
281,1446
12093,1446
12123,1445
3596,1445
11311,1445
3863,1444
11191,1444
12183,1444
12208,1444
11333,1443
4214,1443
11777,1442
4928,1441
11776,1441
12166,1440
11817,1439
961,1439
12097,1439
11815,1439
11816,1439
12071,1438
11766,1437
11313,1435
12046,1435
5129,1434
3838,1434
7842,1434
7841,1434
7840,1434
6270,1434
11670,1433
11417,1432
5138,1431
11779,1431
8253,1431
5810,1431
11674,1429
11432,1429
4522,1428
11666,1427
11322,1427
6207,1426
5744,1426
11451,1425
11745,1424
11747,1424
11746,1424
11329,1423
5736,1422
957,1422
4017,1421
11439,1420
12254,1419
11939,1417
6434,1417
3929,1415
20105,1415
4603,1415
11327,1414
11785,1414
11668,1414
4523,1412
971,1412
3946,1412
11196,1411
11238,1411
11274,1411
6662,1409
11475,1409
11210,1409
4578,1409
4948,1406
11512,1405
6178,1404
12119,1404
11459,1403
4912,1402
11375,1402
11213,1402
11455,1402
11780,1401
4960,1398
976,1398
11406,1398
11366,1398
11216,1398
11440,1398
11778,1397
7518,1395
7166,1395
7520,1395
7519,1395
6657,1394
4875,1394
7167,1394
11355,1394
11755,1392
11756,1392
8222,1392
11754,1391
16444,1391
11454,1390
16218,1390
11199,1390
4788,1389
4896,1388
11502,1387
11371,1386
8231,1386
11369,1384
11408,1383
5417,1383
7444,1381
7445,1381
7446,1381
7447,1381
5115,1381
11474,1380
3598,1379
11286,1378
8223,1378
8287,1378
5094,1378
11380,1376
11398,1375
11494,1375
11250,1374
11848,1373
11849,1373
11850,1373
11540,1372
4091,1371
4945,1369
7165,1368
5809,1368
5805,1367
7164,1367
5316,1365
11460,1365
3826,1365
8243,1364
5093,1364
11357,1364
6059,1364
11272,1364
11186,1360
7607,1360
7610,1360
7609,1360
7608,1360
11629,1358
11628,1358
11630,1358
11627,1358
3559,1357
11269,1357
14021,1356
11342,1356
11446,1356
5661,1354
4007,1351
11279,1349
11193,1349
11332,1347
4169,1345
8277,1345
31077,1344
11240,1342
11198,1341
11483,1340
11513,1338
11495,1338
11463,1338
11744,1337
11742,1337
11743,1337
11527,1336
11252,1336
5134,1335
11640,1334
11641,1334
11346,1333
3605,1333
11319,1331
3796,1331
11533,1330
6216,1330
11373,1327
5137,1326
11538,1326
11857,1325
5662,1323
11303,1322
11418,1321
3931,1321
11698,1320
11381,1319
5804,1318
11360,1316
4167,1316
5118,1315
5067,1315
8251,1314
4561,1313
7553,1313
8264,1313
7554,1313
7555,1313
8252,1311
11393,1310
4186,1310
11219,1310
7125,1308
7126,1308
5743,1308
5058,1307
11255,1307
7355,1307
11378,1306
7354,1306
11201,1305
11511,1304
24149,1304
11526,1303
11190,1303
6200,1302
11503,1302
11338,1300
5097,1300
19567,1300
8291,1299
4125,1299
5817,1299
11248,1298
4890,1298
11425,1297
5755,1296
4092,1295
4944,1295
11362,1295
5140,1295
5023,1295
11305,1293
4714,1293
5089,1292
22817,1292
5726,1291
11484,1290
1021,1290
3815,1287
3805,1286
11436,1285
8238,1285
11519,1285
5760,1285
11204,1282
8261,1282
5682,1281
6399,1281
11861,1280
4122,1280
11499,1279
5820,1278
11437,1277
11221,1277
6385,1277
4721,1276
11383,1276
4245,1276
4952,1275
3820,1274
11184,1274
5147,1272
4881,1272
7571,1271
7569,1271
11275,1271
7570,1271
7843,1270
7844,1270
5091,1269
11488,1268
11353,1267
11489,1265
4016,1265
5825,1264
4935,1263
11372,1263
5819,1261
8248,1260
8268,1258
11429,1257
4895,1257
11521,1256
5730,1253
5622,1253
7515,1253
7514,1253
7513,1253
11556,1251
11652,1251
11651,1251
11650,1251
11554,1251
11555,1251
11553,1251
11552,1251
11345,1250
4060,1247
7938,1247
5211,1247
11217,1247
6218,1246
11309,1246
11396,1246
11347,1245
11447,1245
11298,1243
8213,1242
4576,1242
7317,1240
7315,1240
11257,1240
7316,1240
5066,1239
4929,1238
5090,1237
8235,1237
11359,1237
3830,1236
4870,1234
11294,1234
363,1232
11508,1229
5061,1228
4914,1228
11442,1228
11413,1228
3799,1226
6233,1226
8272,1225
6228,1225
5107,1224
4910,1221
11416,1217
5798,1216
3821,1215
7038,1214
7037,1214
7130,1213
7131,1213
7129,1213
11390,1209
11277,1208
3592,1206
3847,1202
4936,1200
7063,1199
8278,1199
7064,1199
8230,1198
11529,1197
11251,1197
7035,1195
7036,1195
11462,1194
8221,1188
5152,1188
7311,1187
7312,1187
1138,1187
5734,1187
7536,1185
7537,1185
7538,1185
22711,1185
11265,1183
7630,1182
7629,1182
3807,1181
4947,1178
7319,1177
7320,1177
7318,1177
8237,1173
3590,1172
4218,1167
19807,1166
11852,1164
11853,1164
11851,1164
11334,1163
5105,1162
6225,1162
745,1161
154,1160
4541,1159
5128,1159
8234,1155
11336,1155
11013,1155
11012,1155
11014,1155
11011,1155
6176,1154
11215,1154
5111,1150
7034,1150
5065,1150
7067,1149
7068,1149
7069,1149
7033,1149
11105,1148
11106,1148
11103,1148
11104,1148
7248,1146
7249,1146
6392,1146
7251,1146
7250,1146
3708,1142
11740,1141
11741,1141
11739,1141
11423,1140
30722,1139
7059,1135
7058,1135
11855,1128
11856,1128
11854,1128
11684,1127
11685,1127
11688,1127
11686,1127
11687,1127
4577,1126
4607,1124
11295,1121
8285,1120
5732,1119
11828,1118
11829,1118
6066,1118
11827,1118
16588,1116
8246,1114
23717,1112
11862,1112
5080,1111
3831,1110
22135,1109
6384,1109
6398,1109
8239,1107
4867,1107
8292,1106
6201,1105
4334,1104
6377,1104
11826,1097
11824,1097
11825,1097
5750,1096
5384,1096
959,1095
299,1092
5073,1088
11049,1087
11047,1087
11048,1087
11050,1087
7676,1086
3930,1086
7677,1085
11841,1083
11840,1083
11839,1083
11760,1083
11762,1083
11761,1083
11096,1082
11098,1082
11097,1082
11095,1082
7675,1078
7674,1078
7673,1078
4628,1078
4943,1077
5116,1075
8260,1073
4926,1072
11863,1067
11864,1067
11866,1067
11867,1067
11865,1067
5646,1064
4651,1061
22056,1060
4677,1060
4835,1060
15388,1059
11664,1059
4184,1056
6357,1055
7671,1055
7672,1055
5022,1054
227,1054
7030,1051
7029,1051
8249,1050
4747,1043
4588,1041
292,1041
859,1038
5749,1038
6928,1034
6930,1034
6929,1034
5814,1030
3701,1028
7050,1026
7051,1026
1263,1025
4106,1025
6352,1022
5121,1021
11665,1020
26004,1019
353,1019
7545,1014
7544,1014
5103,1013
963,1011
5684,1010
968,1010
6166,1002
1271,1002
4606,1001
4337,995
11730,993
11732,993
11731,993
8281,990
18916,990
7348,988
7349,988
11590,988
11588,988
11589,988
11715,986
11610,986
4797,986
965,986
11609,986
11611,986
4586,981
11809,980
11811,980
11810,980
137,978
7624,978
7436,978
7623,978
7437,978
13332,977
5106,977
11749,976
1225,976
11750,976
11748,976
1308,975
4832,975
13394,972
7653,966
7654,966
7655,966
7162,965
7163,965
9274,962
13345,958
271,955
6217,952
13389,949
13511,949
11836,947
11837,947
11838,947
13308,947
7940,946
4636,945
13392,945
13393,944
13396,943
11820,942
13297,942
11819,942
11818,942
13488,941
4652,940
23223,939
11833,938
11835,938
11834,938
13401,937
7027,937
7028,937
13444,937
13468,936
7961,936
6221,936
13330,935
13264,934
13387,933
7056,932
7057,932
13445,931
13346,929
13352,929
13423,928
13439,927
13413,926
13512,925
13316,925
13493,925
13326,925
13261,924
13519,924
13296,924
13475,923
5747,923
13494,923
7552,922
7551,922
13503,920
13360,920
13300,919
13367,918
13268,918
13266,918
13339,918
13329,917
13288,916
13492,916
13328,916
13498,916
13283,914
13466,914
13310,913
13278,913
13277,913
13270,913
13317,913
13462,913
4572,912
13446,911
13358,911
13333,910
13449,910
13412,909
13486,909
13517,909
13355,909
8466,908
13515,908
13480,907
13481,907
13368,907
13305,907
13334,907
13421,907
4022,905
13460,904
13422,904
13338,904
13473,904
13410,903
13362,903
13294,903
13500,903
147,903
11759,902
11758,902
13440,902
11757,902
30943,902
13509,901
13456,901
13314,901
13258,900
13275,900
11620,900
13407,900
11621,900
11622,900
11619,900
13495,899
16329,899
13327,899
13434,898
13376,898
13406,898
13404,897
13353,897
13397,897
13366,897
13419,897
5083,897
13309,897
13479,896
13311,896
13463,896
13383,895
13476,895
13414,894
13458,894
13255,894
13265,894
13280,894
13448,894
13459,893
13342,892
13299,892
13455,892
13424,892
13253,892
20584,892
13417,892
13341,891
13315,891
13399,891
13409,889
13483,889
7313,888
13349,888
13323,888
7314,888
13450,888
13374,888
13418,887
13467,887
13415,887
13474,887
13504,887
13292,886
13324,886
13491,886
970,886
1024,885
13307,884
459,884
13438,884
13351,884
13289,884
13301,883
11792,883
13516,883
11791,883
13484,883
13350,883
11793,883
6350,882
13363,882
13454,882
13262,882
13485,881
13431,881
13348,881
13312,881
13322,881
13461,881
13433,880
13390,880
13398,880
13447,880
13281,880
13259,879
4185,879
13321,879
13411,879
13441,878
13420,878
13382,878
23716,878
13408,878
13290,878
3792,878
13263,878
20306,877
13496,876
13286,876
13426,875
